Date,OGDC,PPL,POL,MARI,NBP,BAFL,HBL,UBL,MCB,BAHL,FCCL,DGKC,LUCK,EFERT,FFC,ENGRO,HUBC,KAPCO,EPCL,SSGC,SNGP,PSO,TRG,PAEL,ISL,NML,SEARL,HCAR,MTL,ATRL
2016-01-01,117.86,123.08,269.19,697.32,54.33,29.29,201.07,155.86,217.37,42,38.18,154.67,517.83,85.83,118.75,284.85,103.6,82.51,10.53,38.51,24.97,331.62,35.16,63.6,24.49,99.61,405.4,240.61,559.99,217.79
2016-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-04,115.73,122.58,267.35,700.7,54.02,28.91,200.07,155.35,216.91,42,37.5,152.02,506.61,85.31,116.98,282.76,103.7,81.75,10.51,38.58,24.46,332.33,35.23,66.42,24,99.43,403.34,239.98,555,216.5
2016-01-05,115.14,121.01,265.33,697.1,53.47,29.36,200.01,154.92,216.85,42.97,37.99,153.59,507.32,84.38,116.65,282.22,102.4,80.93,10.54,38.25,24.38,325.54,34.59,68.32,23.34,101.79,403.24,248.86,555,215.02
2016-01-06,114.05,120.73,264.9,702.09,53.34,29.3,198.43,154.79,214.56,44,37.83,153.64,508.75,85.42,116.04,281.59,102.34,80.47,10.5,37.91,24.1,327.76,34.65,68.12,24.01,100.75,422.73,252.06,557.36,215.37
2016-01-07,109.67,115.29,251.66,721.38,53.32,29.1,196.24,153.58,214.37,43.51,37.54,151.74,506.41,84.88,114.6,277.67,101.9,80.45,10.35,37.45,23.66,323.51,33.79,67.86,23.52,99.9,443.45,250.62,550.65,209.28
2016-01-08,108.73,115.06,243.89,712.81,53.16,29.21,193.36,152.96,211.06,43.48,37.68,149.48,501.98,84.81,115.97,277.86,101.59,80.56,10.31,37.64,23.42,321.27,33.55,67.96,23.5,98.81,445.48,251.9,551,206.53
2016-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-11,106.15,114.26,237.67,702.2,53.92,29.25,190.9,151.98,206.9,44.58,37.69,152.31,500.16,84.7,116.35,274.17,102.22,79.8,9.87,38.04,23.02,320.23,31.89,67.58,23.5,96.87,441.33,249.91,524.35,203.11
2016-01-12,105.24,115.83,226.69,669.43,54.05,29.19,193.01,151.88,206.77,44.34,37.97,153.54,504.06,83.9,115.48,275.87,102.72,79.04,9.87,37.25,22.51,318.91,30.91,66.46,23.75,95.11,437.24,250.83,500.78,204.67
2016-01-13,104.14,114.02,220.02,638.93,53.73,29.13,192.81,150.67,204.86,43.23,37.94,154.42,507.83,83.56,115.07,276.4,102.98,79.02,9.67,36.65,21.95,321.58,29.37,66.07,24.93,94.48,443.91,245.04,496.57,204.71
2016-01-14,100.59,108.33,209.02,612.58,53.72,27.99,187.51,147.73,204.06,42.68,37.43,150.09,503.15,81.07,112.53,272.23,102.07,78.02,9.46,34.82,20.89,314.04,27.91,63.06,25.3,92.99,425.47,238.84,483.98,197.22
2016-01-15,98.41,103.6,198.57,590.16,53.27,27.5,184.52,144.53,200.44,42.65,37.02,149.12,500.1,80.5,111.98,268.66,101.97,76.99,9,33.08,19.86,306.67,26.52,62.11,24.62,93.91,421.38,241.72,490.13,192.75
2016-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-18,95.58,101.08,189.67,575.77,53.15,26.6,179.9,146.54,195.55,43,37.1,145.19,501.71,78.7,109.33,266.03,100.13,76.35,8.77,31.65,20.21,309.19,26.3,62.51,24.67,94.48,427.36,244.06,490.72,190.37
2016-01-19,98.81,106.1,194.13,597.5,53.36,27.48,180.99,149.71,194.05,43.41,37.1,146.41,502.02,79.26,112.74,267.85,101.01,78,9.3,33.07,21.22,314.27,27.49,63.16,25.04,96.24,441.35,247.44,495,199.28
2016-01-20,98.5,105,190.16,596.44,52.98,27.07,177.39,147.25,193.78,43,37.01,145.62,484.54,77.01,109.84,263.33,99.37,77.99,9.26,32.63,21.42,309.77,26.83,62.19,24.77,96.1,427.83,244.71,491.77,197.98
2016-01-21,98.6,107.4,199.58,589.62,52.97,27,178.9,145.14,191.36,42.98,36.9,143.77,482.55,77.62,110.9,259.54,99,78.5,9.21,32.1,21.4,310.41,25.49,61.38,24.38,94.74,416.41,244.01,490,200.86
2016-01-22,103.53,112.05,209.55,597.33,52.92,26.86,177.84,144.73,190.2,43.56,37.09,144.65,479.14,77.69,109.91,257.06,98.8,79.51,9.48,32.12,21.56,321.39,26.68,58.94,24.31,97.98,419.22,248.98,480.56,207.06
2016-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-25,105.76,113.86,214.14,621.48,52.96,26.7,177.15,144.91,194.72,43.3,37.09,144.68,479,77.98,110.51,258.03,99.98,78.8,9.55,33.71,22.34,320.83,27.1,59.1,24.08,98.44,411.12,249.75,496.54,205.01
2016-01-26,104.52,111.97,207.21,614.23,52.73,26.39,175.99,144.22,192.25,43.64,37.54,149.79,480.81,78.81,113.81,256.56,99.98,78.47,9.6,34.32,22.36,319.35,27.46,58.54,24.62,97.97,414.48,246.41,495.23,204.97
2016-01-27,105.25,112.48,204.97,609.73,52.49,26.35,176.01,143.69,193.37,43.97,37.82,151.14,475.55,80.37,110.79,255.6,100,79.77,9.49,33.59,21.97,318.86,28.01,58.53,24.4,97.1,410.96,247.26,498.66,205.54
2016-01-28,109.25,116.24,211.04,619.14,52.3,26.3,171.18,143.86,191.94,43.61,38.05,153.1,474.24,79.32,112.6,263.13,100.01,78.81,9.5,33.57,21.8,326.08,28.06,58.69,24.61,96.47,407.66,246.47,492.62,207.23
2016-01-29,109.23,116.81,213.48,615.47,52.33,26,171.05,143.93,192.69,42.95,38.89,158.57,485.27,79.81,111.15,265.7,101.96,79,9.22,32.94,21.39,322.1,26.67,61.62,24.74,96.69,414.17,246.68,494.97,205.72
2016-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-01,109.42,117.71,215.88,614.93,54.94,27.3,179.6,151.1,202.22,44,38.92,157.62,497.65,80.98,111.68,273.72,102.69,78.73,9.37,33.21,21.97,331.35,27.17,63.27,24.94,97.21,434.41,252.29,496,207.3
2016-02-02,106.37,114.46,210.99,615.55,56.56,28.27,183.75,153.23,204.32,44.02,39.76,159.25,504.03,79.14,111.03,273.61,102.69,79.51,9.26,32.8,21.94,333.03,27.2,63.18,24.88,97.23,436.71,264.9,500.21,207.98
2016-02-03,107.47,115.01,211.98,638.64,56.4,28.46,188.7,154,203.07,44.22,39.99,159.21,506.37,78.62,110.67,270.42,102.66,80.27,9.32,32.41,22.01,335.22,27,64.67,25,95.52,435.6,278.14,498.08,207.82
2016-02-04,110.49,118.47,222.06,670.57,56.26,28.99,192.09,154.83,203.79,44.87,39.82,158.09,520.31,81.15,111.08,275.04,104.03,81.94,9.82,32.84,22.59,341.3,27.62,65.31,25.25,96.56,441.3,280.75,492.3,209.46
2016-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-08,108.42,118.65,225.83,663.76,56.25,28.92,196.17,157.35,208.65,44.87,40.21,157.75,526.13,81.11,110.66,275.14,104.33,82.33,9.58,34.24,23.71,339.56,27.87,63.78,25.46,96.6,462.55,273.71,499.69,207.92
2016-02-09,107.97,117.5,225.86,658.96,53.47,28.34,195.16,156.63,206.22,44.17,40.05,157.39,520.06,78.99,110.42,273.75,104.38,82.14,9.4,33.77,24.88,332.97,27.34,62.17,25.13,95.64,454.86,272.03,499.97,207.69
2016-02-10,104.95,114.78,227.76,654.83,54.07,27.43,192.23,154.44,201.42,44.26,39.8,155.25,510.4,78.16,109.82,275.72,103.84,81.4,9.89,33.61,25.03,338.47,27.74,61.53,25.05,95.88,441.49,274.97,497.25,203.5
2016-02-11,102.55,112.62,229.41,672.37,54.83,27.1,188.6,151.55,201.25,44.02,39.35,154.86,506.58,77.49,108.34,270.67,103.28,82.05,9.6,32.85,23.95,337.25,27.23,61.68,25.13,93.3,440.21,264.27,489.49,197.78
2016-02-12,101.96,112.9,238.45,671.79,53.56,26.92,185.01,151.08,194.15,43.98,38.5,152.67,495.32,76.24,108.78,265.5,103.49,79.38,9.56,31.23,23.81,332.42,26.44,59.68,25,91.97,440.28,259.84,488.79,196.6
2016-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-15,104.89,118.29,247.61,684.02,53.73,27.1,191.35,152.7,196.12,44.11,39.48,158.39,500.46,77.03,109.54,270.12,104.81,79.51,9.56,32.04,25,340.85,26.5,60.77,25.03,93.51,441.38,258.56,491.7,200.27
2016-02-16,104.11,118.11,244.92,674.43,54.26,26.35,189.09,153.3,193.63,43.98,39.56,154.25,490.78,76.03,107.55,265.47,103.7,79.7,9.5,30.45,25.04,335.42,27.82,59.92,25.01,92.06,437.4,255.65,486.04,198.72
2016-02-17,102.34,117.1,241.08,651.81,54.07,26.49,186.38,152.43,191.41,44.09,39.99,154.15,488.95,75.39,105.04,266.91,102.92,78.97,9.48,29.26,24.71,335.45,27.39,59.81,25.01,92.48,434.23,253.79,482.17,198.12
2016-02-18,102.65,116.64,242.58,643.43,54.78,26.48,184.14,152.43,192.7,44.05,39.42,153.73,483.27,71.77,104.99,271.42,102.26,76.48,9.37,27.8,24.2,335.63,26.03,58.13,25.01,90.14,430.05,250.73,484.33,196.51
2016-02-19,100.2,114.23,239.75,626.15,57.51,26.69,183.61,150.4,191.84,44.2,38.73,150.75,477.04,69.09,105.89,266.11,102.47,75.55,9.05,26.55,23.25,327.14,24.73,57.38,25,88.99,435.75,245.95,483,193.28
2016-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-22,99.73,113.98,238.27,612.36,58.63,26.32,183.23,149.79,193.73,44,38.21,149.02,458.52,68.54,104.78,267.39,102.7,75.18,8.79,25.23,22.1,315.51,23.5,55.31,25.01,87.47,413.97,242.42,483.59,194.32
2016-02-23,103.2,115.2,242.86,594.18,58.42,26.07,178.77,150.12,194.26,44.05,38.15,148.53,448.88,68.4,105.25,264.19,102.41,76.31,8.81,24.84,22.25,321.35,24.29,53.57,25.02,86.83,409.06,238.22,480,194.81
2016-02-24,103.45,114.46,248.57,596.99,58.32,26.46,177.59,150.25,194.07,44.02,38.62,151.42,449.21,70.24,107.05,267.09,102.65,79.41,9.03,25.88,22.99,320.5,24.7,55.89,25.07,87.82,421.21,240.79,485.6,196.75
2016-02-25,104.15,114.26,234.16,585.07,57.43,26.55,176.72,149.08,194.94,44.04,39.06,154.55,450.26,71.3,105.8,266.9,102.61,82.77,8.95,26.14,23.15,319.86,24,55.95,25.08,87.55,409.52,239.17,481.07,196.13
2016-02-26,107.42,116.49,236.75,586.93,57.12,26.66,183.47,151.57,197.43,44.48,39.34,156.18,471.82,72.41,107.16,274.92,102.64,82.07,9.05,27.43,24.3,325.24,24.4,56.28,25.25,91.15,405.4,244.1,466.75,198.72
2016-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-29,107.05,115.89,236.19,580.53,57.09,27.03,181.03,150.93,195.88,44,39.21,156.39,489.89,75.32,109.17,280.62,105.75,80.05,8.95,27.13,24.01,321.65,24.45,55.99,25,93.1,403.21,241.76,464.49,198.94
2016-03-01,110.02,117.43,247.99,609.55,57.49,25.68,181.01,150.75,195.49,44.74,39.2,157.57,496.37,75.66,109.34,282.16,104.73,80.4,8.81,27.56,24.2,325.93,24.24,56.2,24.81,92.92,413.58,245.47,464,200.42
2016-03-02,109.32,117.33,246.02,640.02,59.56,25.76,183.68,151.48,197.14,44.49,40.75,165.23,500.17,74.84,107.71,282.44,105.51,79.95,8.94,27.85,24.48,331.7,25.45,58.6,25.12,94.28,413.4,257.74,470.45,202.03
2016-03-03,110.3,117.42,247.23,641.44,60.1,26.75,187.27,154.9,200.9,45.2,40.78,164.26,512.67,75.56,108.05,296.56,106.98,79.86,9.22,27.29,24.27,336.05,25.42,58.97,25.5,94.46,413.65,256.38,468.7,205.54
2016-03-04,112.83,118.7,250.8,649.63,59.66,26.33,187.4,156.66,200.71,45.01,41.35,163.66,512.67,77.15,110.28,311.38,106.91,79.6,9.3,26.59,24.03,344.75,26.34,60.04,25.42,94.84,434.33,255.43,471.25,207.4
2016-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-07,116.6,123.2,258.43,666.53,60.21,26.45,191.37,158.45,205.67,45.44,42.04,166.39,525.18,77.46,114.08,317.69,108.12,80.22,9.32,27.91,25.17,353.2,27.65,62.34,25.25,96.3,449.91,253.91,472.51,208.95
2016-03-08,117.21,124.33,260.71,662.84,61.31,26,189.85,157.26,205.76,45.4,41.57,164.78,523.68,77.82,116.26,313.34,108.03,81.04,9.21,27.74,25.27,349.64,28.8,62.13,26.51,95.96,442.39,244.87,474,209.08
2016-03-09,116.76,124.6,258.48,658.96,60.84,25.96,185.98,153.72,208,45.55,42.01,165.11,526.28,77.45,116.86,311.33,108.39,81.64,9.12,27.96,25.26,346.15,28.06,60.91,27.01,96.95,438.56,247.91,472.53,206.32
2016-03-10,116.98,123.95,259.9,646.72,61.01,25.8,182.92,152.71,208,44.96,41.98,166.56,522.04,76.36,109.66,306.49,107.84,81.58,9.25,26.75,24.28,348.64,27.36,59.74,26.7,95.93,436.41,250.22,465.47,204.47
2016-03-11,116.82,125.18,259.61,638.06,60.69,25.8,181.24,151.72,206.76,45.54,39.97,165.44,521.27,75.69,109.63,307.35,106.22,81.85,9.19,27,25.08,350,28.18,61.05,26.68,94.94,432.55,245.45,466.35,206.61
2016-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-14,114.46,122.21,253.64,656.29,60.98,25.58,181.96,152.05,206.67,45.67,40.31,165.25,520.62,72.23,108.93,313.53,105.94,83.77,9.2,26.84,25.06,343.71,27.68,61.55,26.26,95.97,454.17,244.33,467.33,210.8
2016-03-15,111.31,120.02,243.04,650.43,60.99,25.36,179.86,152.61,206.74,46.5,40.19,167.34,521.69,71.34,106.94,311.04,106.52,84.03,9.1,26.72,24.69,342.96,27.55,61.55,26.02,95.82,444.43,239.48,463.13,210.83
2016-03-16,113.61,122.71,248.88,652.53,61,25.5,181.96,151.99,208.61,46.27,41.19,167.17,525.55,70.95,108.51,309.69,107.21,84.44,9.15,26.72,24.67,346.81,27.76,62.09,26.06,97.36,448.44,239.82,464.76,221.37
2016-03-17,116.15,125.06,256.54,651.88,60.98,25.52,181.13,154.02,207.38,41.9,41.67,166.96,534.22,69.08,107.08,313.5,105.95,82.47,9.17,26.75,24.72,350.86,27.64,62.85,25.97,97.44,418.9,238.04,466.81,223.82
2016-03-18,119.12,129.48,262.98,644.04,61.04,24.83,181.74,152.99,206.63,42.4,41.75,167,532.75,69.56,108.69,310.22,104.53,81.99,9.2,27.63,24.87,352.52,27.37,62.61,26.57,97.01,417.58,239.88,474.13,224.51
2016-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-21,118.43,128.79,260.73,662.7,60.53,24.83,177.8,154.06,206.65,42.01,41.75,166.63,535.32,70.09,108,308.02,104.56,81.44,9.16,27.63,24.73,351.12,27.11,62.49,27.21,97.6,421.38,240.06,470.72,222.11
2016-03-22,118.42,129.12,262.63,655.56,53.04,24.82,177.94,153.81,210.07,41.81,41.04,167.3,533.1,69.51,106.61,307.36,105,76.33,9.16,27.24,24.51,353.2,26.67,61.68,27.01,96.51,417.57,233.55,472.5,222.52
2016-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-24,116.05,127.52,258.49,647.63,52.34,24.7,176.5,153.23,208.08,41.51,41.26,167.42,532.47,69.39,106.74,308.26,104.17,77.01,9.15,27.64,25.14,347.64,27.35,61.9,27.21,95.42,415.68,231.9,476.66,219.8
2016-03-25,116.05,129.33,257.99,650.4,51.17,24.31,177.44,153.53,208.06,41.35,42.26,172.56,534.56,68.61,106.13,307.25,104.62,77.7,9.13,27.18,25.43,348.9,27.06,61.62,27.45,96.1,415.03,235.7,473.7,217.8
2016-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-28,116.01,129.64,258.7,649.6,51.61,23.88,176.08,152.21,207,41.01,42.09,171.39,537.43,69.01,106.39,310.69,103.97,77.5,9.06,27.36,25.44,349.02,26.95,61.33,28.82,95.79,417.57,240.85,472.5,220.65
2016-03-29,114.96,128.87,257.7,650.13,51.38,23.99,174.04,152.05,204.98,40.52,42.13,171.86,536.5,68.76,106.14,309.39,105.04,77.42,9.11,27.33,25.48,347.52,27.82,61.91,29.42,95.61,417.26,252.89,489.99,230.09
2016-03-30,115.29,128.66,258.85,682.47,51.38,24.09,170.79,151.08,202.93,40.3,41.85,171.62,538.04,69.09,106.09,310.97,105,77.43,9.07,27.52,25.97,348.11,27.82,61.51,30.05,95.63,438.12,253.35,504.3,230.52
2016-03-31,114.44,128.12,258.01,702.47,51.66,24.91,171.54,151.22,206.03,40.12,41.91,173.82,538.11,69.49,106.62,315.7,104.54,77.17,9.15,27.56,25.5,351.24,28.43,60.47,29.07,95.81,439.49,252.44,529.51,230.37
2016-04-01,114.62,128.99,259.96,694.08,51.93,24.92,173.34,151.98,207.19,40.8,43.02,175.85,546.44,70.28,107.42,319.77,106.23,77.57,9.17,27.82,26.18,354.39,29.85,59.45,28.55,95.76,441.81,252.08,535.74,232.9
2016-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-04,115.37,129.13,260.42,687.73,53.26,24.87,175.31,152.01,206.79,41.28,44.41,180.52,557.04,71.33,109.74,324.69,105.9,78.18,9.29,28.09,26.62,370.44,31.34,61.7,29.97,96.79,443.9,257.59,528,233.38
2016-04-05,113.78,127.64,256.32,671.26,53.5,24.76,173.48,150.34,206.3,42,43.88,179.57,557.01,71.02,109.99,326.11,106.02,78.75,9.38,28.48,26.56,364.75,31.95,62.16,29.92,98.57,439.97,260.87,528.2,233.4
2016-04-06,115.73,129.16,258.02,689.09,53.52,25.4,175.01,150.52,205.85,42.01,43.99,181.64,564.09,72.07,109.73,326.11,105.69,78.71,9.57,28.93,27.75,365.71,32.87,62.82,30.12,99.61,438.58,265.86,522.81,229.44
2016-04-07,116.41,128.37,258.49,689.03,53.47,25.49,174,150.25,204.52,42.4,44.68,183.3,565.3,72.36,109.48,318.69,105.86,78.09,9.55,28.59,27.42,363.76,32.58,62.21,30.13,99.95,442.5,263.62,,226.91
2016-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-11,116.84,128.98,259.84,689.55,52.27,25.06,174.48,151.43,202.12,41.88,43.66,178.94,567.82,71.02,109.26,311.63,105.01,77.16,9.55,26.77,26.1,357.4,33.13,59.51,29.98,96.27,433.14,254.16,518,222.69
2016-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-13,118.22,130.39,275.15,705.06,52.23,25.22,173.28,152.14,203.84,42.01,44.11,179.58,576.75,71.6,108.92,309.84,104.42,77.94,9.45,26.27,26.04,365.44,34.41,58.93,30,98.2,437.15,260.28,520,227.68
2016-04-14,117.93,129.89,283.26,704.54,52.28,25.15,173.66,153.17,204.04,42.3,44.18,180.77,577.28,73.19,108.72,313.61,105,77.34,9.4,26.05,26.76,365.34,33.74,60.16,30.25,99.47,437.1,262.07,520,239.06
2016-04-15,116.87,128.8,282.06,697.14,53.28,25.11,173.14,154.46,203.17,42.3,44.17,179.69,573.94,72.96,110.79,311.38,104.41,77.34,9.4,26.16,27.4,363.08,33.77,61,30.3,98.59,437.26,264.61,531,239.1
2016-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-18,115.43,127.44,276.98,691.25,54.92,25.76,174.42,155.97,202.88,42.29,43.6,179.37,574.26,71.29,110.56,309.95,104.5,77.03,9.42,27.46,28.77,363.27,34.13,61.07,30.09,98.81,440.47,264.45,525.91,251.05
2016-04-19,116.57,127.68,283.85,698.65,54.16,25.67,173.36,156,202.06,42,43.47,178.24,571.83,71.5,109.91,311.39,104.37,78.02,9.4,28.01,30.11,363.28,35.47,60.79,30.01,98.25,443.56,267.34,526,251.03
2016-04-20,116.71,128.14,289.68,698.53,54.1,25.5,174.03,156.03,201.4,42.56,43.01,174.4,559.92,70.82,110.39,310.5,104.53,77.16,9.64,27.86,31.17,355.89,35.49,60.97,29.98,97.19,441.66,264.74,524,250.35
2016-04-21,118.75,133.68,302.26,714.55,53.61,25.29,174.47,157.66,198.71,42.52,42.89,172.47,554.82,68.98,108.93,306.17,104.52,76.75,9.46,26.93,29.88,358.13,34.35,60.69,29.18,96.92,445.41,263.43,522,244.31
2016-04-22,119.34,139.27,308.44,730.44,53.99,25.03,174.17,157.93,200.17,42.01,42.97,170.96,550.22,69.19,108.55,307.65,105.54,77.24,9.43,27.39,31.18,360.85,34.57,60.81,30.63,96.53,437.09,267.15,524,250.65
2016-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-25,119.52,144.09,304.1,761.36,53.65,24.47,172.82,155.03,199.06,41.96,42.75,170.26,546.09,69.32,107.5,307.19,105.51,76.47,9.39,27.4,31.8,362.51,34.59,60.66,32.16,96.56,435.09,280.47,520.91,249.96
2016-04-26,120.94,143.82,302.39,756.53,54.02,24.33,173.8,156.32,199.52,41.85,43.47,172.52,556.39,69.48,105.6,307.4,105.46,76.24,9.51,27.57,33.28,360.42,35.26,60,32.95,98.53,435.21,274.53,520,253.05
2016-04-27,126.81,148.66,314.52,770.95,54.38,24.94,176.22,156.68,200.19,41.35,43.53,175.4,563.97,70.09,106.57,312.77,105.8,77.11,9.81,28.94,33.55,362.75,35.52,60.19,33.87,103.45,435.58,280.06,522,260.35
2016-04-28,130.07,145.69,316.47,771.46,55.03,24.9,179.94,160.31,201.75,41.46,43.2,175.65,561.3,70.47,105.67,312.84,109.31,76.52,9.58,29.18,33.01,360.04,34.86,63.19,35.34,106.15,438.6,280.4,520.5,257.39
2016-04-29,131.34,146.18,320.37,756.19,55.52,25.23,188.93,163.94,211.53,41.96,43.03,174.65,550.91,70,107.21,312.84,108.63,75.16,9.52,28.47,33.44,353.59,34.47,62.94,35.11,107.2,442.13,281.91,520.45,258.31
2016-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-02,128.86,144.11,315.72,753.25,54.99,25.27,189.04,163.18,208.44,41.72,43.06,174.61,544.35,69.69,106.4,312.22,108.87,76.01,9.5,28.75,33.78,351.63,35.59,61.74,35.01,105.97,440.28,278.19,523.98,252.96
2016-05-03,134.67,145.29,317.91,764.24,55,25.17,192,167.12,213.59,42.29,43.79,177.53,549.65,69.38,106.4,314.57,108.58,76.44,9.43,28.61,33.59,355.44,35.25,62.19,36.76,107.05,444.17,278.03,520.05,253.24
2016-05-04,135.11,145.18,324.91,802.45,55.3,25.35,194.18,168.96,216.56,42.28,44.25,180.77,577.13,69.02,107.44,323.66,108.93,77.1,9.59,28.81,34.25,361.96,36.12,62.72,37.95,110.12,458.25,275.9,520.01,250.44
2016-05-05,141.8,148.54,338.43,842.57,55.5,25.82,201.18,171.12,223.19,43.59,44.2,182.01,604.21,69.31,109,330.41,110.11,79.05,9.56,29.26,34.46,368.67,36.16,64.24,39.77,112.25,462.77,277.84,525.1,252.95
2016-05-06,139.82,146.29,333.12,846.7,55.82,25.47,199.04,171.61,228.26,43.49,43.71,180.02,608.2,70.09,112.11,326.81,110.13,80.14,9.64,30.07,34.59,364.68,36.32,63.88,41.52,115.38,456.76,287.79,530.77,250.03
2016-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-09,142.3,146.14,339.9,859.43,55.86,25.56,198.39,177.36,232.17,43.39,43.72,181.66,614.71,69.98,114.12,327.44,111.37,79.49,9.69,30.42,36.04,371.47,36,64.12,43.34,113.88,475,288.49,532.01,250.39
2016-05-10,141.41,144.23,337.03,858.35,55.99,25.46,197.94,174.47,231.31,43.2,43.68,182.11,624.07,69.98,114.97,325.98,112.73,79.44,9.48,30.71,36.42,369.99,35.63,65.59,41.56,113.72,469.29,293.04,534.75,254.22
2016-05-11,141.06,143.82,337.29,854.21,55.6,25.3,197.54,173.06,232.99,43.09,43.36,181.57,615.55,70.21,114.86,324.9,114.73,79.81,9.5,30.47,36,374.49,37.01,65.78,40.04,112.25,469.93,292.92,534.67,251.44
2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-13,142.56,144.64,341.77,855.41,55.41,25.37,187.98,172.14,229.21,43,43,180.46,600.7,70.31,113.54,325.96,114.21,80.51,9.98,29.89,36.22,376.96,38.38,65.12,39.9,111.16,458.63,297.05,530,251.59
2016-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-16,144.64,145.73,347.49,858.84,54.57,25.11,185.34,171.56,227.55,42.19,43.14,179.96,601.04,69.44,112.69,327.12,113.47,82,9.55,30.04,36.15,378.89,37.11,64.75,39.65,109.02,458.02,290.1,535,254.24
2016-05-17,146.83,148.14,349.39,864.34,54,24.99,185.55,171.49,228.05,42.02,42.91,178.88,593.87,68.91,112.57,327.26,111.04,82.77,9.62,29.49,35.5,379.62,35.91,64.41,39.03,108.57,459.06,286.54,536.66,254.48
2016-05-18,146.93,148.04,347.94,893.87,53.92,24.91,186.27,171.27,231.81,42.51,42.56,179.09,596.53,69.29,114.04,326.27,111.68,82.91,9.61,29.43,35.29,380.52,37.7,65.88,39.34,110.88,459.71,283.29,525,254.34
2016-05-19,145.11,149.16,346.51,888.1,54.18,24.98,187.39,171.41,243.32,42.25,43.04,179.67,602.88,70.01,116.34,332.93,114.2,83.1,9.71,30.71,36.22,379.01,38.47,65.55,40.07,111.65,468.18,294.96,526.85,253.11
2016-05-20,144.68,154.81,347.17,891.38,54.12,25.01,186.41,171.01,240,42.43,42.71,178.99,602.36,70.91,115.51,330.86,114.9,83.68,9.85,31.03,36.31,381.56,38.4,65.06,40.99,111.57,469.57,294.4,551.4,256.08
2016-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
